Iteration	Posterior	Likelihood	Prior	beta	branchGC[1]	branchGC[2]	branchGC[3]	branchGC[4]	branchGC[5]	branchGC[6]	branchGC[7]	branchGC[8]	branchGC[9]	branchGC[10]	branchGC[11]	branchGC[12]	branchGC[13]	branchGC[14]	branchGC[15]	branchGC[16]	branchGC[17]	branchGC[18]	branchGC[19]	branchGC[20]	branchGC[21]	branchGC[22]	branchGC[23]	branchGC[24]	branchGC[25]	branchGC[26]	branchGC[27]	branchGC[28]	branchGC[29]	branchGC[30]	branchGC[31]	branchGC[32]	branchGC[33]	branchGC[34]	branchGC[35]	branchGC[36]	branchGC[37]	branchGC[38]	branchGC[39]	branchGC[40]	branchGC[41]	branchGC[42]	branchGC[43]	branchGC[44]	branchGC[45]	branchGC[46]	branchGC[47]	branchGC[48]	branchGC[49]	branchGC[50]	branchGC[51]	branchGC[52]	branchGC[53]	branchGC[54]	branchGC[55]	branchGC[56]	branchGC[57]	branchGC[58]	branchGC[59]	branchGC[60]	branchGC[61]	branchGC[62]	branchGC[63]	branchGC[64]	freqA	freqC	freqG	freqT	kappa	nodeGC[1]	nodeGC[2]	nodeGC[3]	nodeGC[4]	nodeGC[5]	nodeGC[6]	nodeGC[7]	nodeGC[8]	nodeGC[9]	nodeGC[10]	nodeGC[11]	nodeGC[12]	nodeGC[13]	nodeGC[14]	nodeGC[15]	nodeGC[16]	nodeGC[17]	nodeGC[18]	nodeGC[19]	nodeGC[20]	nodeGC[21]	nodeGC[22]	nodeGC[23]	nodeGC[24]	nodeGC[25]	nodeGC[26]	nodeGC[27]	nodeGC[28]	nodeGC[29]	nodeGC[30]	nodeGC[31]	nodeGC[32]	nodeGC[33]	nodeGC[34]	nodeGC[35]	nodeGC[36]	nodeGC[37]	nodeGC[38]	nodeGC[39]	nodeGC[40]	nodeGC[41]	nodeGC[42]	nodeGC[43]	nodeGC[44]	nodeGC[45]	nodeGC[46]	nodeGC[47]	nodeGC[48]	nodeGC[49]	nodeGC[50]	nodeGC[51]	nodeGC[52]	nodeGC[53]	nodeGC[54]	nodeGC[55]	nodeGC[56]	nodeGC[57]	nodeGC[58]	nodeGC[59]	nodeGC[60]	nodeGC[61]	nodeGC[62]	nodeGC[63]	nodeGC[64]	nodeGC[65]	nodeLogitGC[34]	nodeLogitGC[35]	nodeLogitGC[36]	nodeLogitGC[37]	nodeLogitGC[38]	nodeLogitGC[39]	nodeLogitGC[40]	nodeLogitGC[41]	nodeLogitGC[42]	nodeLogitGC[43]	nodeLogitGC[44]	nodeLogitGC[45]	nodeLogitGC[46]	nodeLogitGC[47]	nodeLogitGC[48]	nodeLogitGC[49]	nodeLogitGC[50]	nodeLogitGC[51]	nodeLogitGC[52]	nodeLogitGC[53]	nodeLogitGC[54]	nodeLogitGC[55]	nodeLogitGC[56]	nodeLogitGC[57]	nodeLogitGC[58]	nodeLogitGC[59]	nodeLogitGC[60]	nodeLogitGC[61]	nodeLogitGC[62]	nodeLogitGC[63]	nodeLogitGC[64]	nodeLogitGC[65]	nodelogT[34]	nodelogT[35]	nodelogT[36]	nodelogT[37]	nodelogT[38]	nodelogT[39]	nodelogT[40]	nodelogT[41]	nodelogT[42]	nodelogT[43]	nodelogT[44]	nodelogT[45]	nodelogT[46]	nodelogT[47]	nodelogT[48]	nodelogT[49]	nodelogT[50]	nodelogT[51]	nodelogT[52]	nodelogT[53]	nodelogT[54]	nodelogT[55]	nodelogT[56]	nodelogT[57]	nodelogT[58]	nodelogT[59]	nodelogT[60]	nodelogT[61]	nodelogT[62]	nodelogT[63]	nodelogT[64]	nodelogT[65]	rootFreq[1]	rootFreq[2]	rootFreq[3]	rootFreq[4]	sigma_GC	sigma_T
58040	-32509.76	-32476.46	-33.29489	0.6778165	0.786176	0.7798984	0.7849474	0.8173407	0.5936339	0.5619369	0.5662652	0.5735242	0.7626207	0.6140504	0.6162084	0.6887199	0.5703817	0.5826107	0.5633194	0.5815739	0.6750896	0.6324446	0.6395801	0.7652151	0.7586043	0.5699246	0.5672546	0.7622787	0.8018796	0.8024221	0.7815918	0.7142963	0.7014543	0.7550948	0.7512038	0.7502705	0.753871	0.6671526	0.673818	0.7212487	0.6884664	0.7736664	0.7478349	0.7177425	0.7441251	0.7769518	0.5882649	0.7290033	0.7913245	0.6095737	0.6492585	0.5683708	0.6031211	0.55858	0.5959956	0.6329803	0.6993905	0.6137168	0.6856019	0.5726544	0.6812122	0.5606799	0.6697355	0.7256222	0.783814	0.7642057	0.7695932	0.778628	0.09008398	0.409916	0.409916	0.09008398	9.563844	0.834928	0.833148	0.843246	0.868816	0.72	0.656606	0.695554	0.710072	0.816909	0.686492	0.690808	0.738453	0.66259	0.687048	0.643135	0.679644	0.7049	0.691021	0.705292	0.817474	0.822019	0.658509	0.653169	0.827394	0.846411	0.847496	0.824862	0.807906	0.782222	0.848805	0.841023	0.852487	0.859688	0.6480539	0.6613846	0.6862513	0.6206866	0.7562461	0.7573483	0.7383215	0.6971635	0.7910867	0.4813401	0.6951897	0.7628169	0.5738681	0.6452792	0.4835038	0.6532377	0.4781733	0.6389868	0.5530044	0.7129562	0.5416087	0.6858248	0.4369764	0.7083323	0.4672678	0.654092	0.6853791	0.7658654	0.7266489	0.8017625	0.7374239	0.819832	0.6104959	0.6694707	0.7826515	0.4924637	1.132208	1.138196	1.037263	0.8338269	1.331488	-0.07467411	0.8244951	1.168186	0.2976507	0.5983523	-0.06600857	0.6333014	-0.08736229	0.5709691	0.2128174	0.9097852	0.1668207	0.7806713	-0.2534423	0.8872984	-0.1311165	0.637075	0.7786035	1.18511	0.9776861	1.397347	1.032622	1.51521	2.655539	2.844735	3.199664	3.010302	3.87813	3.829242	4.057382	4.172332	4.371771	1.870717	3.734879	3.928648	2.949218	3.354308	2.62305	3.462172	2.344424	3.402194	2.784224	3.963081	3.081116	3.661661	2.255533	3.841428	2.451147	3.42197	3.587091	3.915409	3.642241	4.332613	3.648227	4.333271	0.090084	0.409916	0.409916	0.090084	0.4611958	2.416781
58050	-32510.24	-32478.61	-31.62519	0.6778165	0.7852209	0.7866913	0.7917403	0.8097534	0.5954619	0.5637649	0.5645634	0.5718224	0.767821	0.5990947	0.6012527	0.6922154	0.579719	0.591948	0.5654188	0.5836733	0.680294	0.6408768	0.6480123	0.7699102	0.7492289	0.5709231	0.5682531	0.7651518	0.7932018	0.7937443	0.7888326	0.7107899	0.6979479	0.7497071	0.7458161	0.7470784	0.7506789	0.6754001	0.6798697	0.7293271	0.6815989	0.775954	0.746398	0.7278564	0.7526469	0.7880255	0.579888	0.7250528	0.7930547	0.6232103	0.6509049	0.5669122	0.6018875	0.5714129	0.6018154	0.6399998	0.7221937	0.6168691	0.7136529	0.576153	0.6927312	0.5688266	0.6859971	0.7279778	0.7762232	0.7709951	0.7686347	0.7739782	0.0937787	0.4062213	0.4062213	0.0937787	9.458715	0.834928	0.833148	0.843246	0.868816	0.72	0.656606	0.695554	0.710072	0.816909	0.686492	0.690808	0.738453	0.66259	0.687048	0.643135	0.679644	0.7049	0.691021	0.705292	0.817474	0.822019	0.658509	0.653169	0.827394	0.846411	0.847496	0.824862	0.807906	0.782222	0.848805	0.841023	0.852487	0.859688	0.6416698	0.6506092	0.7091303	0.6136738	0.7495239	0.7399927	0.7528033	0.7029096	0.8023841	0.4833372	0.6764388	0.7736669	0.5907325	0.655688	0.4877026	0.6461218	0.496848	0.6459777	0.5576532	0.7223464	0.5116973	0.7220409	0.4335729	0.7187331	0.4709237	0.6667294	0.7052648	0.7506907	0.7402346	0.8017556	0.7355137	0.8124426	0.582619	0.6217179	0.8911639	0.4627815	1.096075	1.04593	1.113619	0.8611918	1.401262	-0.06667573	0.7374538	1.229133	0.3669944	0.644137	-0.04919965	0.6020352	-0.01260817	0.6014051	0.231643	0.9561306	0.04679792	0.954608	-0.2672885	0.938186	-0.1164366	0.6934295	0.8724962	1.1023	1.047188	1.397303	1.02278	1.46596	2.932704	2.65305	3.286821	3.028261	3.818784	3.463552	3.87374	3.401518	4.555141	1.841723	3.50579	3.964127	3.035121	3.330385	2.348944	3.462172	2.344424	3.379951	2.953615	4.102057	3.066527	4.026188	2.105974	3.499589	2.454649	3.501597	3.720915	3.893981	3.933966	4.240974	3.734403	4.300806	0.0937787	0.406221	0.406221	0.0937787	0.4740309	2.654671
58060	-32515.28	-32481.82	-33.46623	0.6778165	0.7834635	0.7881663	0.7932153	0.8140701	0.5721423	0.5404453	0.5682093	0.5754683	0.7686212	0.5968535	0.5990115	0.68257	0.5695712	0.5818002	0.5567846	0.5750391	0.6724498	0.6476529	0.6547884	0.778981	0.7464819	0.5852059	0.5825359	0.7641083	0.789675	0.7902175	0.797746	0.7032833	0.6904413	0.7422167	0.7383257	0.7522154	0.7558159	0.6865393	0.6783815	0.7491775	0.6879404	0.787161	0.7517845	0.7357262	0.7489622	0.7861775	0.5914237	0.7230989	0.79108	0.6221422	0.639334	0.5545513	0.5777605	0.5516197	0.5717699	0.6286703	0.7226445	0.6060081	0.7086632	0.580599	0.6941562	0.5461318	0.6902522	0.7359247	0.7877836	0.7797138	0.774121	0.7694529	0.09654659	0.4034534	0.4034534	0.09654659	8.938277	0.834928	0.833148	0.843246	0.868816	0.72	0.656606	0.695554	0.710072	0.816909	0.686492	0.690808	0.738453	0.66259	0.687048	0.643135	0.679644	0.7049	0.691021	0.705292	0.817474	0.822019	0.658509	0.653169	0.827394	0.846411	0.847496	0.824862	0.807906	0.782222	0.848805	0.841023	0.852487	0.859688	0.6519438	0.6356283	0.7211347	0.5986606	0.7772202	0.732939	0.77063	0.7008225	0.7971019	0.5119028	0.6709447	0.7752531	0.6042848	0.6399996	0.4704342	0.6386684	0.4765524	0.6266871	0.5168527	0.740488	0.5072151	0.7048011	0.4408646	0.7203334	0.4242847	0.667979	0.7125253	0.7593241	0.7431846	0.8162431	0.7319989	0.8069068	0.6275946	0.5564396	0.9500973	0.3998874	1.24954	1.009585	1.211872	0.8512176	1.368279	0.04762	0.7124609	1.238215	0.4233507	0.5753625	-0.1184013	0.5695891	-0.09385912	0.5180303	0.0674363	1.048506	0.02886225	0.8702661	-0.237654	0.9461159	-0.3052087	0.6990586	0.9076808	1.148978	1.062587	1.491098	1.004788	1.430035	2.918049	3.002248	3.286821	2.63774	3.715708	3.600425	3.893468	3.229609	4.018257	1.886464	3.314284	3.994487	3.091274	3.347528	2.556704	3.856682	2.287591	3.497536	3.089206	4.04354	2.977673	3.782547	2.208622	3.921243	2.215513	3.668956	3.629361	4.017111	3.590811	4.587815	3.958796	4.511806	0.0965466	0.403453	0.403453	0.0965466	0.4740309	2.423166
58070	-32502.12	-32478.74	-23.37791	0.6778165	0.784278	0.7868958	0.7919448	0.8180047	0.5646497	0.5329527	0.5665396	0.5737986	0.7692698	0.5944638	0.5966218	0.6779422	0.5725737	0.5848027	0.554686	0.5729405	0.6829805	0.6254552	0.6325907	0.7760986	0.7398224	0.5892882	0.5866182	0.7546068	0.7936871	0.7942296	0.792823	0.7047273	0.6918853	0.7445693	0.7406783	0.7436902	0.7472907	0.6825348	0.6852549	0.7475089	0.683195	0.7877634	0.7508736	0.7213018	0.7462525	0.8011994	0.5888466	0.7246696	0.803258	0.6104752	0.6604753	0.5630633	0.5989966	0.5499944	0.5777675	0.6364134	0.7245501	0.6084063	0.7120602	0.5795779	0.6920106	0.535845	0.686067	0.7384684	0.7824823	0.7692074	0.7656996	0.7742153	0.09259876	0.4074012	0.4074012	0.09259876	8.859116	0.834928	0.833148	0.843246	0.868816	0.72	0.656606	0.695554	0.710072	0.816909	0.686492	0.690808	0.738453	0.66259	0.687048	0.643135	0.679644	0.7049	0.691021	0.705292	0.817474	0.822019	0.658509	0.653169	0.827394	0.846411	0.847496	0.824862	0.807906	0.782222	0.848805	0.841023	0.852487	0.859688	0.6348934	0.6403336	0.7301762	0.6015486	0.7648415	0.7409631	0.7607841	0.6818196	0.8106854	0.5200673	0.6576258	0.7917134	0.5598893	0.661061	0.4662371	0.6598896	0.4825575	0.6174314	0.5381037	0.7347232	0.5024356	0.714377	0.4375252	0.7216306	0.4092994	0.6623907	0.7097434	0.7671935	0.7406437	0.797771	0.7336281	0.8148025	0.5532677	0.5768123	0.9955169	0.4119217	1.179409	1.050981	1.156983	0.7621466	1.45447	0.08031238	0.6527319	1.335285	0.240713	0.6680258	-0.1352575	0.6628023	-0.06979847	0.4786599	0.1527108	1.01872	0.00974231	0.9167381	-0.2512122	0.9525644	-0.3668624	0.6739661	0.8941381	1.192531	1.049317	1.372421	1.013109	1.481523	2.982705	2.998354	3.569794	2.719002	3.814339	3.721283	3.753941	3.289096	4.255589	2.101322	3.274982	4.237482	2.831377	3.367795	2.497925	3.856682	2.311731	3.458355	3.072415	4.177056	2.889887	3.836215	2.244676	4.047445	2.181294	3.583736	3.830376	4.184372	3.78539	4.428324	3.757831	4.410078	0.0925988	0.407401	0.407401	0.0925988	0.3823448	2.744977
58080	-32512.1	-32480.17	-31.93632	0.6618995	0.7845473	0.7898038	0.7948528	0.8299735	0.5762192	0.5445222	0.5854078	0.5926668	0.7781542	0.5910143	0.5931723	0.6748673	0.5620038	0.5742328	0.5468989	0.5651534	0.6710541	0.6411734	0.6483089	0.7747289	0.7386271	0.5800687	0.5773987	0.752989	0.7969608	0.7975033	0.7833302	0.7145767	0.7017347	0.7380924	0.7342014	0.75405	0.7576505	0.7024332	0.6883165	0.7437085	0.6797056	0.7672786	0.7446545	0.7101912	0.7374888	0.7796529	0.5784318	0.7090737	0.7939473	0.6142671	0.6532193	0.5599465	0.6218987	0.5363496	0.5929244	0.6532755	0.7117464	0.5935229	0.7093776	0.6073305	0.6970161	0.5435356	0.6909395	0.7591886	0.8035021	0.7811664	0.77502	0.7795745	0.08750881	0.4124912	0.4124912	0.08750881	9.228768	0.834928	0.833148	0.843246	0.868816	0.72	0.656606	0.695554	0.710072	0.816909	0.686492	0.690808	0.738453	0.66259	0.687048	0.643135	0.679644	0.7049	0.691021	0.705292	0.817474	0.822019	0.658509	0.653169	0.827394	0.846411	0.847496	0.824862	0.807906	0.782222	0.848805	0.841023	0.852487	0.859688	0.655613	0.6273797	0.7492534	0.6212475	0.7381637	0.7475105	0.7417984	0.6785841	0.7963935	0.5016284	0.6552352	0.7629122	0.5913259	0.6372082	0.4506627	0.6692303	0.4614177	0.6112815	0.5745672	0.7319839	0.4955367	0.691509	0.4752615	0.7393994	0.4324384	0.6546328	0.7272462	0.791131	0.7464596	0.8158732	0.7341667	0.8249824	0.6438046	0.520992	1.094634	0.4948465	1.036446	1.085379	1.055337	0.7472725	1.363904	0.006513776	0.6421319	1.168713	0.3694491	0.5632675	-0.1979935	0.7047058	-0.1546367	0.4527023	0.3005101	1.004711	-0.0178537	0.8071835	-0.09903472	1.042849	-0.2719093	0.6394661	0.9806957	1.331756	1.079818	1.488634	1.015867	1.550475	2.719543	2.745119	3.584335	2.966149	3.798222	3.441716	3.820061	3.730158	4.273657	1.913763	3.26407	4.127759	2.968674	3.231591	2.485119	3.601401	1.981581	3.290249	2.989161	3.875841	2.817702	3.64832	2.027328	3.964104	2.029075	3.317219	3.713155	4.179009	3.80477	4.498268	3.76435	4.579003	0.0875088	0.412491	0.412491	0.0875088	0.3987914	2.81355
58090	-32503.67	-32478.56	-25.10374	0.6618995	0.7890966	0.7874568	0.7925058	0.8265394	0.5682169	0.5365199	0.5750876	0.5823466	0.779164	0.6102708	0.6124288	0.6764752	0.5644194	0.5766484	0.5391836	0.5574381	0.6717033	0.645858	0.6529935	0.7561387	0.7390387	0.56468	0.56201	0.7524717	0.7901061	0.7906486	0.7837344	0.7182443	0.7054023	0.7394749	0.7355839	0.7556352	0.7592357	0.7084975	0.6941782	0.7522161	0.6874016	0.7771065	0.738204	0.7100781	0.7427709	0.7798069	0.5634547	0.70384	0.7879652	0.6196008	0.6503416	0.5487044	0.6250076	0.5403731	0.601168	0.641321	0.6884074	0.6080305	0.69999	0.5980201	0.7042453	0.5417527	0.6925201	0.7511157	0.7969095	0.7756609	0.7764107	0.7837871	0.08784546	0.4121545	0.4121545	0.08784546	9.228768	0.834928	0.833148	0.843246	0.868816	0.72	0.656606	0.695554	0.710072	0.816909	0.686492	0.690808	0.738453	0.66259	0.687048	0.643135	0.679644	0.7049	0.691021	0.705292	0.817474	0.822019	0.658509	0.653169	0.827394	0.846411	0.847496	0.824862	0.807906	0.782222	0.848805	0.841023	0.852487	0.859688	0.6587835	0.6301449	0.7582115	0.6285826	0.7462207	0.7338011	0.7426068	0.6775494	0.8079923	0.470851	0.6560585	0.7516214	0.600695	0.6385066	0.4352322	0.6621766	0.4662488	0.6144974	0.5878385	0.6948035	0.5340496	0.6820114	0.4546212	0.741419	0.4164338	0.6670716	0.7179686	0.7842627	0.7417657	0.8095562	0.7432651	0.8243091	0.6578776	0.5328384	1.142899	0.526141	1.078556	1.013994	1.059562	0.7425324	1.437017	-0.1167284	0.6457783	1.107279	0.4083618	0.5688882	-0.260535	0.6730089	-0.1352102	0.4662567	0.3550371	0.8226731	0.1364096	0.7630307	-0.1820159	1.053357	-0.3374302	0.6949701	0.9344076	1.290683	1.055166	1.447129	1.063009	1.545819	2.965379	2.806054	3.584335	3.016246	3.475141	3.521925	3.799553	3.327641	4.2525	1.63692	3.44069	4.01465	2.950662	3.194549	2.37759	3.601401	2.036957	3.04389	3.048504	3.875841	3.031576	3.736054	1.982907	3.692816	1.973311	3.379263	3.796313	4.249831	3.852244	4.311833	3.76435	4.579003	0.0878455	0.412155	0.412155	0.0878455	0.3187033	2.81355
58100	-32496.15	-32475.68	-20.47429	0.6618995	0.7840117	0.7945892	0.7996382	0.8226905	0.5798777	0.5481807	0.5886533	0.5959123	0.7735008	0.6024667	0.6046247	0.6763109	0.5624239	0.5746529	0.5494228	0.5676773	0.6822989	0.6460691	0.6532046	0.7597715	0.7536047	0.5622213	0.5595513	0.76005	0.7932499	0.7937924	0.7924143	0.7256924	0.7128504	0.741334	0.737443	0.761866	0.7654665	0.6985845	0.6798936	0.7338578	0.6926352	0.772922	0.7500277	0.7263362	0.7483792	0.7909051	0.5755619	0.7314741	0.800201	0.6304075	0.6672784	0.5652849	0.6335947	0.5382132	0.6032495	0.6471997	0.7116797	0.6198659	0.7169812	0.6059225	0.6929822	0.5478136	0.6842719	0.7446185	0.7854051	0.7751378	0.7636702	0.7778697	0.08867794	0.4113221	0.4113221	0.08867794	9.542028	0.834928	0.833148	0.843246	0.868816	0.72	0.656606	0.695554	0.710072	0.816909	0.686492	0.690808	0.738453	0.66259	0.687048	0.643135	0.679644	0.7049	0.691021	0.705292	0.817474	0.822019	0.658509	0.653169	0.827394	0.846411	0.847496	0.824862	0.807906	0.782222	0.848805	0.841023	0.852487	0.859688	0.671245	0.6338631	0.7259241	0.6434788	0.7417916	0.7400889	0.7599665	0.692706	0.8040524	0.4659335	0.6851904	0.7777579	0.6011171	0.6596978	0.4557106	0.6748591	0.4622577	0.6141687	0.5923304	0.702069	0.5184413	0.7212905	0.4817525	0.7300926	0.4397553	0.6558718	0.7126719	0.776565	0.7560304	0.7942451	0.7330953	0.8226441	0.7138212	0.5488257	0.9740403	0.5904953	1.055301	1.046431	1.152496	0.8128006	1.411817	-0.1364774	0.7777286	1.252648	0.410122	0.6619477	-0.177623	0.7302454	-0.1512569	0.4648696	0.3736074	0.8571697	0.07379868	0.950872	-0.07302242	0.9950924	-0.242155	0.6449511	0.9083966	1.24576	1.131038	1.350707	1.010384	1.534365	2.983631	2.755339	3.385183	2.959976	3.538299	3.517966	4.003289	3.31411	4.170799	1.773842	3.31837	4.035936	3.036851	3.354153	2.404942	3.638809	2.054896	3.283407	3.115259	3.583847	3.049923	3.74082	2.124561	3.81762	2.28469	3.578889	3.752028	4.368756	3.849659	4.4291	3.804723	4.557028	0.0886779	0.411322	0.411322	0.0886779	0.3233637	2.523208
58110	-32496.75	-32477.57	-19.18184	0.7580411	0.7916241	0.7903223	0.7953713	0.8375371	0.5742094	0.5425124	0.556828	0.564087	0.780455	0.5928289	0.5949869	0.6908188	0.5648103	0.5770393	0.5563403	0.5745948	0.6782062	0.648079	0.6552145	0.7433301	0.7584918	0.5605086	0.5578386	0.7556057	0.7937469	0.7942894	0.7948791	0.7235073	0.7106653	0.7480167	0.7441257	0.7549887	0.7585892	0.6908923	0.6857613	0.7315873	0.6889945	0.7658009	0.7529895	0.7243567	0.7382693	0.7882816	0.5787364	0.7394033	0.801666	0.6283247	0.6549052	0.5639218	0.6098412	0.5551075	0.6022844	0.6152852	0.6938287	0.6088185	0.7089388	0.5810515	0.6978207	0.5400296	0.6755234	0.7528323	0.8001118	0.770731	0.7711428	0.7839051	0.09025496	0.409745	0.409745	0.09025496	9.542028	0.834928	0.833148	0.843246	0.868816	0.72	0.656606	0.695554	0.710072	0.816909	0.686492	0.690808	0.738453	0.66259	0.687048	0.643135	0.679644	0.7049	0.691021	0.705292	0.817474	0.822019	0.658509	0.653169	0.827394	0.846411	0.847496	0.824862	0.807906	0.782222	0.848805	0.841023	0.852487	0.859688	0.6574903	0.6472283	0.7242942	0.6391085	0.7388805	0.7410828	0.7648961	0.6838174	0.7927213	0.4625081	0.6949646	0.7838419	0.6051369	0.6515124	0.4695456	0.6582981	0.4670305	0.6431845	0.5613843	0.6691862	0.4991658	0.7184712	0.418102	0.7440011	0.4284189	0.6516403	0.6994065	0.8062581	0.7474966	0.7939655	0.7483201	0.8194901	0.6521302	0.6068781	0.9658632	0.571497	1.040158	1.051604	1.179713	0.7713709	1.341407	-0.1502495	0.8234333	1.288197	0.4269157	0.6256939	-0.1219686	0.655719	-0.1320695	0.589213	0.2467819	0.7045065	-0.00333672	0.9368909	-0.3305697	1.066869	-0.288305	0.6262573	0.8444732	1.425877	1.085305	1.348996	1.089673	1.512897	2.993141	2.892413	3.484417	3.100874	3.541826	3.614228	3.759827	3.281086	4.054249	1.994614	3.271445	4.035936	3.009831	3.354153	2.700019	3.507801	2.186422	3.183468	2.981117	3.442178	3.034279	3.757777	2.083179	3.804459	2.378116	3.345642	3.599295	4.22735	3.965307	4.168456	3.804723	4.498116	0.090255	0.409745	0.409745	0.090255	0.3575149	2.175244
58120	-32497.49	-32472.66	-24.83599	0.7813366	0.7967445	0.8019672	0.8070162	0.8401262	0.5789784	0.5472814	0.5452503	0.5525093	0.7855005	0.6000986	0.6022566	0.6848187	0.5573934	0.5696224	0.5534841	0.5717386	0.6863801	0.644639	0.6517745	0.7547385	0.7645166	0.5665538	0.5638838	0.7516203	0.8009176	0.8014601	0.7877986	0.7172374	0.7043954	0.745722	0.741831	0.7572948	0.7608953	0.6929712	0.6832395	0.735646	0.6870105	0.7773235	0.7530797	0.713291	0.7415208	0.7867489	0.5908064	0.7366586	0.7987219	0.6330586	0.6685662	0.5665527	0.6130372	0.5416906	0.5939932	0.6244025	0.7107596	0.6216106	0.7199383	0.5745193	0.7049434	0.5468759	0.6830777	0.7608984	0.7942299	0.7739049	0.7677922	0.7948509	0.08442958	0.4155704	0.4155704	0.08442958	9.579427	0.834928	0.833148	0.843246	0.868816	0.72	0.656606	0.695554	0.710072	0.816909	0.686492	0.690808	0.738453	0.66259	0.687048	0.643135	0.679644	0.7049	0.691021	0.705292	0.817474	0.822019	0.658509	0.653169	0.827394	0.846411	0.847496	0.824862	0.807906	0.782222	0.848805	0.841023	0.852487	0.859688	0.6621025	0.642639	0.72384	0.6265689	0.7474521	0.7554242	0.7507353	0.6758466	0.807195	0.4745986	0.7070143	0.7663029	0.598257	0.6678602	0.4638332	0.6692723	0.4521969	0.6311843	0.556802	0.6920031	0.5137052	0.7295161	0.3949466	0.7540919	0.4379568	0.6557949	0.7103605	0.8114364	0.7707865	0.7770233	0.758561	0.8311408	0.6726779	0.5868369	0.9635898	0.5175252	1.085069	1.127754	1.102538	0.7347494	1.431886	-0.1016932	0.8809269	1.187552	0.3982079	0.6985228	-0.1449205	0.7048957	-0.1917984	0.537301	0.2281931	0.8095006	0.05483442	0.9921687	-0.4265661	1.120556	-0.2494583	0.6446104	0.8971355	1.459371	1.212757	1.248403	1.144806	1.593734	3.111005	2.947835	3.743008	3.237783	3.725308	3.744498	3.790379	3.161417	4.054249	1.968802	3.447574	3.874755	3.05006	3.302875	2.596833	3.598315	2.214445	3.246707	2.91634	3.571946	3.045731	3.757777	2.083179	3.894274	2.610779	3.345642	3.647992	4.415936	3.965307	4.198437	3.905047	4.420916	0.0844296	0.41557	0.41557	0.0844296	0.3839729	2.40044
58130	-32499.3	-32478.13	-21.17645	0.7813366	0.7970436	0.7970141	0.8020631	0.8400935	0.5733372	0.5416402	0.5514812	0.5587402	0.7874924	0.5844974	0.5866554	0.6855992	0.5704155	0.5826445	0.5541827	0.5724372	0.6878329	0.6472227	0.6543582	0.7530896	0.7646514	0.5597757	0.5571057	0.7585921	0.7989512	0.7994937	0.7759677	0.71883	0.705988	0.7409933	0.7371023	0.7512308	0.7548313	0.6834257	0.6750292	0.7300857	0.6865242	0.7730554	0.7392823	0.7084318	0.7463033	0.7969578	0.584163	0.7491915	0.8112169	0.6370951	0.6623429	0.5595752	0.609753	0.5554931	0.5991657	0.6271456	0.7085617	0.6054605	0.7188705	0.5827421	0.7080573	0.5423566	0.6836808	0.7603469	0.7960646	0.7708192	0.7699587	0.7952468	0.08433281	0.4156672	0.4156672	0.08433281	9.100083	0.834928	0.833148	0.843246	0.868816	0.72	0.656606	0.695554	0.710072	0.816909	0.686492	0.690808	0.738453	0.66259	0.687048	0.643135	0.679644	0.7049	0.691021	0.705292	0.817474	0.822019	0.658509	0.653169	0.827394	0.846411	0.847496	0.824862	0.807906	0.782222	0.848805	0.841023	0.852487	0.859688	0.6499746	0.6331816	0.7168768	0.6297539	0.7432945	0.7514913	0.7270734	0.6897902	0.8028163	0.4610423	0.7072837	0.7910993	0.6034243	0.6707659	0.4652304	0.6539199	0.478241	0.6327453	0.5655862	0.6887051	0.4825027	0.7284183	0.4074083	0.7580758	0.4266744	0.6580389	0.7093227	0.811371	0.7608803	0.7807581	0.7591592	0.8313344	0.6189274	0.5458902	0.9290218	0.5311612	1.063163	1.106582	0.9798243	0.7991388	1.40399	-0.1561472	0.8822281	1.331565	0.4197537	0.7116509	-0.1393031	0.6363147	-0.08709105	0.5440124	0.2638651	0.7940725	-0.07001772	0.9866123	-0.3746896	1.142159	-0.2954326	0.6545671	0.892097	1.458944	1.157512	1.27009	1.148075	1.595114	3.056193	3.059008	3.532365	3.152818	3.72487	3.742981	3.790379	3.465007	4.07769	1.678151	3.361084	3.838014	3.140092	3.563637	2.542102	3.531158	2.137676	3.150422	2.91634	3.561412	2.945309	3.757777	2.003122	3.882711	2.313777	3.345642	3.647992	4.237794	3.961934	4.045737	3.830379	4.391556	0.0843328	0.415667	0.415667	0.0843328	0.3580315	2.753083
